timestamp,n1_accx,n1_accy,n1_accz,n1_activity,n2_accx,n2_accy,n2_accz,n2_activity,n3_accx,n3_accy,n3_accz,n3_activity,n4_accx,n4_accy,n4_accz,n4_activity,n5_accx,n5_accy,n5_accz,n5_activity,n6_accx,n6_accy,n6_accz,n6_activity,n7_accx,n7_accy,n7_accz,n7_activity,n8_accx,n8_accy,n8_accz,n8_activity,n9_accx,n9_accy,n9_accz,n9_activity,n10_accx,n10_accy,n10_accz,n10_activity,n11_accx,n11_accy,n11_accz,n11_activity,n12_accx,n12_accy,n12_accz,n12_activity,n13_accx,n13_accy,n13_accz,n13_activity,n14_accx,n14_accy,n14_accz,n14_activity,n15_accx,n15_accy,n15_accz,n15_activity,n16_accx,n16_accy,n16_accz,n16_activity,n17_accx,n17_accy,n17_accz,n17_activity,n18_accx,n18_accy,n18_accz,n18_activity,n19_accx,n19_accy,n19_accz,n19_activity,n20_accx,n20_accy,n20_accz,n20_activity,n21_accx,n21_accy,n21_accz,n21_activity,n22_accx,n22_accy,n22_accz,n22_activity,n23_accx,n23_accy,n23_accz,n23_activity,n24_accx,n24_accy,n24_accz,n24_activity,n25_accx,n25_accy,n25_accz,n25_activity,n26_accx,n26_accy,n26_accz,n26_activity,n27_accx,n27_accy,n27_accz,n27_activity,n28_accx,n28_accy,n28_accz,n28_activity,n29_accx,n29_accy,n29_accz,n29_activity,n30_accx,n30_accy,n30_accz,n30_activity
381,8.728997792665508,-3.3119409486817903,3.40258476676249,0,8.823578126722088,-3.029776272572607,3.1893654697178517,0,8.804959388153003,-3.3050793185737404,3.167272360982228,0,8.748742458769884,-3.280431015466817,3.257645819043381,0,8.76815787138891,-3.102442304049671,3.052094022762587,0,8.711737325940915,-3.1916227101152157,3.4416905307583545,0,8.74088278118774,-3.1747459220832357,3.3877071499658826,0,8.651755772526801,-3.2299065954733184,3.284239421617161,0,8.693845933441343,-3.2986252763634076,3.2934006295090645,0,8.619790511720446,-3.340931191405361,3.277194535844965,0,8.73976563346844,-3.163586096654056,3.3546408448553375,0,8.787573255737316,-3.3109575924996917,3.108557254489331,0,8.635332148124702,-3.293195231390111,3.2328963980383496,0,8.85523397312508,-3.1619818690532937,3.1956230211870973,0,8.719869310601883,-3.158781979609348,3.192953124191176,0,8.815655506724507,-3.0985321506330985,3.2085790662187295,0,8.663310191283987,-3.254810345322722,3.3068564437543477,0,8.734743796239554,-3.206813860600651,3.447793135181637,0,8.765407293920314,-3.0857299792571093,3.0666059900648057,0,8.847961763884546,-3.3044266680392966,3.2597982090753166,0,8.931705949837287,-3.2290350736460156,3.324462587719138,0,8.767077524171373,-3.0027259158704203,3.1441466289006996,0,8.865921150980833,-3.2165499814592864,3.1989129147511814,0,8.652853985414712,-3.350479839254633,3.2105029734630897,0,8.877561072926941,-3.184142193742436,3.2777222420188736,0,8.865377674816987,-3.279412522431654,3.1161287890195566,0,8.660563089896637,-3.104507264835913,3.3206715881534623,0,8.715055139741942,-3.3101072767313537,3.121114311010189,0,8.563710698215791,-3.0431509261056506,3.3803376588619867,0,8.84067787273452,-3.1381273273599195,3.282098827492181,0
382,8.826431681722426,-3.816843140922533,3.2952451501279976,0,8.809665175132064,-3.7798553341640404,3.119921559309206,0,8.77421735060823,-3.8531082130053345,3.1149890824190174,0,8.688476820802517,-3.8218492214926836,3.294247925576467,0,8.780982231466217,-3.788139399420346,3.030945352826963,0,8.663500422253158,-3.9209196175938725,3.2713313384823675,0,8.949569892320344,-3.806391564779772,3.218811309796519,0,8.69063255143371,-3.771295697221968,3.1022670453121415,0,8.911790958455223,-3.9371012508339787,3.1921740479995826,0,8.698236777677879,-3.896618805766519,3.182973319199453,0,8.632005835131467,-3.705868837964361,3.395586135793702,0,8.848631129977393,-3.9504567479828574,3.183654893474964,0,8.663045686028516,-3.891158221519168,3.267727359753428,0,8.828184804396653,-3.6906865414351158,3.3375465188157065,0,8.738979391733176,-3.7825643925058774,3.1670257937184845,0,8.944179803649282,-3.7161606671426575,3.0990755997848174,0,8.722305545882415,-3.984480880218401,3.4400047761202313,0,8.667763710149158,-3.8747483452293325,3.35905231840104,0,8.717008957208282,-3.8006256697411773,3.1122196190491094,0,8.950512446535331,-3.8583355143198275,3.2620268409770015,0,8.922061049662775,-3.8202898463444184,3.170627986913693,0,8.7337675344177,-3.6077944572455016,3.0828414312518166,0,8.777876112619948,-3.6703194170578017,3.1333845065129586,0,8.68469839182123,-3.9310889557144297,3.3842660223919085,0,8.8696511665959,-3.7975238396263706,3.3019779196610712,0,8.908215613639012,-3.828313537231191,3.177141908363374,0,8.783467402611265,-3.552406716507666,3.26866862693091,0,8.707486591490564,-3.9098375201162168,3.0355103309675235,0,8.763337571825211,-3.718558580560297,3.244531774637124,0,8.887150332925172,-3.7139696986448585,3.244742150994715,0
383,8.468563281980297,-3.3171059909577836,2.9600390494509856,0,8.440075758664866,-3.1558311415553053,2.884184236634185,0,8.44940587728891,-3.4608661446321025,2.8703544308713815,0,8.316214033313678,-3.45404303107134,3.0107810166844535,0,8.41316290715108,-3.209362720251747,2.8192473065020565,0,8.433423859695877,-3.3987182835916436,3.1708449709905473,0,8.589042531119135,-3.3854412543121355,3.0366415679483443,0,8.330641320984281,-3.3506744085702302,2.9759060640722717,0,8.353226164108884,-3.466404105432629,3.011137180438009,0,8.184511426924116,-3.6235611736947755,2.860266455241734,0,8.367986519038356,-3.3019523407147116,3.1489494855453977,0,8.37181777003722,-3.3703169960079467,2.9521560558572415,0,8.148382626942565,-3.4282288251388837,3.0267589599920557,0,8.496809868611127,-3.229791225268284,2.865809213441616,0,8.349252345513055,-3.2080228986116635,2.9268748255604566,0,8.470128284544042,-3.4502498441478693,2.7244657050266587,0,8.348305080161794,-3.390579399252129,3.0093639632363467,0,8.308580560912716,-3.3460322567197234,3.103232323680077,0,8.387572604774745,-3.231090114338313,2.82608488973666,0,8.450898663953726,-3.3973827626507958,2.9139878691456245,0,8.544206883667213,-3.4126803860839057,2.9605013269715457,0,8.493655633782437,-3.292580202689965,2.8077525251756072,0,8.256492746274462,-3.391363436542848,3.000100599439874,0,8.2447757659692,-3.4877527121555714,2.8903313053039152,0,8.504544050745876,-3.390427923895429,2.924127770755528,0,8.471624628517477,-3.4845986805094693,2.9253857801068013,0,8.352312114738993,-3.295980689344427,2.955341694381332,0,8.354492589785412,-3.4495525357999894,2.7191992443286863,0,8.138981952294971,-3.3325068025726243,3.0860730397066063,0,8.374535680863906,-3.4554560186002408,3.051269589486453,0
384,8.783825055356996,-3.9114270381110057,3.98579097949318,0,8.71649238661393,-3.6949109694960884,3.8856097946018138,0,8.735874605662476,-3.847442022822329,3.703461843741095,0,8.772646254267437,-3.850243104655407,3.9220583625668306,0,8.725736712492273,-3.797246318182537,3.642269694267045,0,8.599558242979557,-3.9913108352997297,4.011057342527224,0,8.75964456869894,-3.874992688006043,3.896795130559691,0,8.602976417793922,-3.8630584752035193,3.7221146525734583,0,8.669101094083066,-3.951443725802183,3.846456824849707,0,8.55751290721472,-3.95084834079142,3.7984118581887403,0,8.630734973858166,-3.781728215140312,3.9649850922823298,0,8.677608024417811,-3.9044295581363224,3.617106065710959,0,8.456503060727961,-3.8861805027347693,3.8700033028248986,0,8.808991365153267,-3.7593047188518933,3.808865441979118,0,8.721548847641197,-3.713592776357712,3.711556646075349,0,8.866420695875895,-3.698608198444729,3.7999109208659227,0,8.678700435627233,-3.906460514360719,3.837431602738253,0,8.599999920267516,-3.860769239807294,4.012833602928312,0,8.656347486554408,-3.8214118824975274,3.646397316417611,0,8.698528919208053,-3.8075616844763993,3.8051594826973325,0,8.831438271580511,-3.8281209282731727,3.8261927746569095,0,8.713313569041626,-3.722796800594338,3.7944395372108084,0,8.793826827596895,-3.787842209613811,3.8660476582192187,0,8.59507682890879,-4.053852490812245,3.786443331888799,0,8.750998535287206,-3.801513973900593,3.751464216689724,0,8.769787991480808,-3.9384042565974298,3.740443502713154,0,8.610213844347927,-3.732626105067495,3.9136674557846383,0,8.632392433879849,-3.8497747852997586,3.646504523125627,0,8.673390986104101,-3.736473373875423,3.9746925123685477,0,8.713156967081986,-3.789498971726852,3.8309228299089977,0
385,8.474433490931126,-3.3529148219355056,3.973978701634789,0,8.382801385892757,-3.1558635815740232,3.664904520823232,0,8.556818399268865,-3.4777669768007176,3.762934096026278,0,8.266272118815767,-3.381966447817629,3.825783383517053,0,8.460290682201327,-3.2643605551348367,3.671803077624633,0,8.376792820430284,-3.4801855034262386,3.8838305227773557,0,8.53183757428605,-3.370057014040411,3.787272054623158,0,8.286548759784461,-3.2576263825926786,3.6957050992329754,0,8.334800670801657,-3.467745515414211,3.6988475141496124,0,8.394483129056479,-3.447669898037018,3.864126334150985,0,8.370667598236501,-3.23469229308222,3.9788808698115283,0,8.48636138910009,-3.498442417900406,3.8145375109819297,0,8.232780365450513,-3.4513512518771354,3.8511576903918536,0,8.509606180297279,-3.2849908243283616,3.8572685276142824,0,8.375765802312369,-3.2551898273759514,3.7203632412493404,0,8.443177146750202,-3.2537671215990214,3.7339683495487,0,8.37836533269259,-3.3898941534154154,3.9172944061430135,0,8.358562504668964,-3.3556402311167277,3.908638684334792,0,8.383239764191407,-3.3429324089612926,3.717014515776188,0,8.520156840598906,-3.431598070662876,3.7692027384879006,0,8.44451174525285,-3.293639322282607,3.7680775253539633,0,8.423647450299606,-3.3090108325763348,3.6680868772192903,0,8.332222176078787,-3.2944419119176422,3.8297691875261717,0,8.305495717638479,-3.556787542400916,3.895145039468991,0,8.59393803753077,-3.301888977466336,3.8216463012191517,0,8.525050365595037,-3.3851960206176854,3.6777593488683893,0,8.383534161393365,-3.334407744514952,3.7865815316092193,0,8.297103785615189,-3.539319783040493,3.5515440423721265,0,8.329180280829501,-3.289208172579511,3.8543113629360635,0,8.497932337193122,-3.240775270379575,3.8954057899327235,0
386,8.586265246774158,-3.3636120431904186,3.7326886527940513,0,8.651831215896234,-3.2328091757937116,3.4819239835977367,0,8.639939312231878,-3.3319073633317133,3.5395660489326923,0,8.493756058851861,-3.336112066088781,3.6281962708692737,0,8.742450595006032,-3.246636930778802,3.5779614918241243,0,8.49446641488131,-3.3560210132089137,3.7166266087985593,0,8.782839853061798,-3.2667485653743977,3.602923249526578,0,8.4834822133622,-3.3476872733591985,3.5706596308498155,0,8.528017171255211,-3.431659878034567,3.697183237754695,0,8.478459569997575,-3.377804778721262,3.6589126650830655,0,8.523870796146085,-3.183519886556772,3.837004430738285,0,8.66026468469541,-3.3515351609336492,3.5026829271991624,0,8.333659884354784,-3.4080206493023315,3.6925966625834366,0,8.809423009936864,-3.14223183630072,3.7118077675054697,0,8.67920176054242,-3.171624431249874,3.531351687385159,0,8.795942837293095,-3.246921700973375,3.5007231838875894,0,8.564586097526242,-3.2741246392789782,3.642635664777767,0,8.512209228502629,-3.2759449082627334,3.7307958371690955,0,8.575395630809824,-3.1745839777482727,3.642633183489986,0,8.698238173272438,-3.2061868527860153,3.6463614265499813,0,8.747624718982525,-3.246854945298932,3.684200271212391,0,8.681558700053836,-3.129160381771296,3.601552096516194,0,8.601360101114757,-3.283110063777019,3.5143984584140995,0,8.493426734871532,-3.40287939373652,3.55605056935851,0,8.676011399189385,-3.356717868191482,3.6078583962248474,0,8.610777644078324,-3.3058378830312503,3.4336439833646715,0,8.489128168219015,-3.2125266258874663,3.6928372634937134,0,8.652464703247333,-3.384651826300809,3.4842795291448785,0,8.597916836479925,-3.2561342152439385,3.6032254051167087,0,8.750933434240073,-3.237219323992354,3.669757255133411,0
387,8.50563702123631,-3.688603560337635,3.4370576453445563,0,8.609958470777052,-3.5633001022024966,3.348662667988629,0,8.69842526513509,-3.6380707422589103,3.3417314176994553,0,8.50934962153897,-3.632194104905146,3.5142938362797036,0,8.681893620665159,-3.5788748604717884,3.3056093552335586,0,8.590233057011558,-3.663413392774021,3.565709882549225,0,8.67947426363789,-3.541490779726232,3.3847604510130798,0,8.500595458587231,-3.7271402439034187,3.5112204976253274,0,8.553853614258447,-3.781379318359388,3.5348475592080266,0,8.381930596967955,-3.8405095659274893,3.5030688120429354,0,8.476134629027166,-3.65399939440718,3.5180507443943743,0,8.570995481046413,-3.751363613386575,3.4475005568658075,0,8.533857944878013,-3.6951086262517743,3.3933365860104647,0,8.722704174254106,-3.4268781020633323,3.409234472301488,0,8.573982713468082,-3.6577036955645506,3.2513030000175664,0,8.525992653437015,-3.607180008877592,3.3858004425425645,0,8.586308045502959,-3.722935161633123,3.5161432907693926,0,8.501635337558822,-3.551946769006909,3.549344258725825,0,8.606504392209205,-3.458707885094628,3.248803117874012,0,8.644724911592256,-3.6060349639425375,3.322996460649176,0,8.840839494031298,-3.6514963335234314,3.4323726939808084,0,8.57267552569875,-3.3914627064537086,3.299004098309832,0,8.505646430295199,-3.6587996598885018,3.4288528595028134,0,8.359111713412936,-3.8071443240391236,3.5445879039642554,0,8.636836699181888,-3.5869735627687724,3.5198593652428647,0,8.606246691511785,-3.6902264088956076,3.353010874308629,0,8.538649189936011,-3.5693420442365986,3.4543861246694667,0,8.492046368762859,-3.6974681150744027,3.360797265436394,0,8.581375834212038,-3.444324782340858,3.558519937558077,0,8.724210188769614,-3.6396814688114474,3.4768100514453395,0
388,7.855172104673991,-3.2139498347406183,3.8485779239450655,0,7.915478828856913,-3.2319288219307594,3.6671259112396126,0,7.759987419943993,-3.272264556928128,3.663469614165772,0,7.667235090426482,-3.4283950461503143,3.6930661148570314,0,7.75161672871496,-3.1086914970329182,3.487893091951311,0,7.7135340131282595,-3.2567697175637504,3.8407373607352473,0,7.873123239848319,-3.22406737413079,3.767485335109224,0,7.771531238781467,-3.2455380644138576,3.6119238796281405,0,7.770752510060243,-3.3510276513770774,3.807247293255992,0,7.733588063671293,-3.423779504169556,3.7354602312260865,0,7.714690050185424,-3.2132028427742827,3.9109874199587904,0,7.889707844895536,-3.428877809794074,3.535720068096121,0,7.6100043777677175,-3.4044489077980944,3.6504591725239157,0,7.955284401790552,-3.1274188361142117,3.717227690211783,0,7.825902008831183,-3.2145606008036385,3.7076777475962213,0,7.809431509700571,-3.205886049739924,3.535726342903601,0,7.6550445563586464,-3.3210393179186184,3.811679391714349,0,7.674367845694298,-3.3205544633304624,3.836976715257322,0,7.725244219907902,-3.1503277125042897,3.578961303722967,0,7.799439804144341,-3.337438129104919,3.657599773030312,0,7.937011728858087,-3.245610356739547,3.5844748404771543,0,7.7423203688641316,-3.216838252041194,3.591402391188638,0,7.766241495638572,-3.162489593102863,3.7065310196306935,0,7.546271108397692,-3.533542949357371,3.8015092858600767,0,7.899577283070423,-3.1846017714963284,3.6824368131645273,0,7.794097595879731,-3.3065382757544413,3.5475749002467105,0,7.746521565236502,-3.2664773834852614,3.8006293553738932,0,7.65930361087408,-3.4102198228613383,3.526614587893333,0,7.756557430710673,-3.1951685413559425,3.688077667339187,0,7.927220760185463,-3.21951256095175,3.585975100188525,0
389,8.230760316368084,-3.2469933702533336,4.073271691230795,0,8.32367313522001,-3.0590433965306842,4.05377778929634,0,8.181488155093819,-3.2844168048155247,3.931572387882895,0,8.178267477776599,-3.3099125232177333,4.186192025595649,0,8.292583821860177,-3.059457745639484,3.9508815088098115,0,8.099656048673944,-3.28376075661728,4.237135226429777,0,8.267056736914514,-3.2659039744271436,4.1012012494810755,0,8.135616617937906,-3.3377149373170303,3.9129917690839866,0,8.17104120965497,-3.4396550966682375,4.215274551039698,0,8.111776734041959,-3.3272616278227685,4.019789803613081,0,8.159436945436736,-3.1854925005117325,4.189317163616789,0,8.3199260093064,-3.351116393603458,3.9336762418536146,0,8.01226575496772,-3.389169480664701,4.125178137735349,0,8.2997515473184,-3.081874622242489,4.016730570491779,0,8.213676129487467,-3.124813615002555,3.9163783503479985,0,8.18440758746632,-3.1330699607257544,3.8744153205073477,0,8.141358206896962,-3.276132708706894,4.069789170099137,0,8.12126028720015,-3.2571405874859303,4.242751206940579,0,8.204560332627727,-3.1468840237035014,4.051899775375725,0,8.168039947468348,-3.243683688278109,4.047297766313885,0,8.381342787977314,-3.145897985983478,4.088686767431619,0,8.252146576729345,-3.0260015565143816,3.9738518569640227,0,8.180517502739598,-3.0840296174697213,3.964312475703353,0,8.06522411657616,-3.386157807545702,4.068390399987584,0,8.209376573574996,-3.2666811300563285,4.041617116749582,0,8.232942150249322,-3.272532241932891,4.017048390920343,0,8.088843405682116,-3.183371085172929,4.00020634671147,0,8.190025402854909,-3.276022391103171,4.079316943556134,0,8.070586152811684,-3.1693712650850885,4.130615485799042,0,8.249965449015713,-3.199708547898159,4.137336795965852,0
390,9.103904844882953,-9.830903391027736,0.3804297657370361,2,9.050649687793872,-9.714298498097229,0.23181625115975502,2,9.10374325074975,-9.88169792033179,0.23546231240286955,2,8.910427150749955,-9.906417369859408,0.3036521758251163,2,9.080082997763464,-9.705819522385717,0.10573286020949862,2,8.996749192182962,-9.96549813532247,0.28006370004503367,2,9.131326365704908,-9.777644254807392,0.24448613749670103,2,8.926265712360191,-9.763437690611694,0.12189021854714177,2,9.09283963222051,-9.93811425036153,0.3204740887631592,2,8.955537703664522,-9.98215674287253,0.31054925826362617,2,8.999785286035845,-9.763823262718626,0.32186775533108725,2,9.060176094131627,-9.940673615788752,0.24832730404158165,2,8.92951589277735,-10.046089128242977,0.2696763323062468,2,9.157569841125374,-9.754432219440556,0.2864401532874376,2,8.990022480241496,-9.692248556996041,0.09741800683727932,2,9.123570350153345,-9.825582490610868,0.13050987353061913,2,9.07628751752299,-9.814828856169287,0.405771902746421,2,8.966325175734687,-9.751701895944901,0.3729389083478457,2,8.94661768700694,-9.829202383964615,0.09479520452204535,2,9.217032595368593,-9.820241943650993,0.09870249463382545,2,9.160827514188508,-9.755693034171612,0.24975158667073039,2,9.001978048002433,-9.696574064375953,0.21524173359761678,2,9.008219959625032,-9.764107727779967,0.14451677051219441,2,8.865386706544456,-9.983607281443016,0.3080131131840384,2,9.07062015857153,-9.82505061859017,0.24062516319879673,2,9.162389279093311,-9.909600990104822,0.03472490267754853,2,9.01058017087542,-9.744480752347249,0.2899457140215694,2,8.985628869334668,-9.982970908161136,0.03138044562654353,2,8.87634828479012,-9.67019462747561,0.40986027216571,2,9.117424358208348,-9.75942355032697,0.3805254978001602,2
391,10.996273598013785,-3.592130812925998,2.4526576913109532,2,10.96708340919549,-3.3673437909601605,2.4201141809312605,2,11.003282061858176,-3.492935745883492,2.304535647931377,2,10.859554177183265,-3.5980311783005914,2.4349591241075026,2,10.945322811855362,-3.3904911876690353,2.2513864334005333,2,10.820859191345654,-3.5898036702789766,2.53074944391895,2,11.029369157635116,-3.4296515048039113,2.325470187498481,2,10.836817141013327,-3.468063053193916,2.4059269844815767,2,10.863766396416144,-3.616657119350466,2.448904054640943,2,10.765690556868984,-3.5341334718886617,2.4431046593357983,2,10.861236345563539,-3.582526913049269,2.5424818109447793,2,11.004712698097048,-3.617001311057091,2.4281540819668614,2,10.725503585007099,-3.594833110123149,2.4173016607406215,2,10.931255305686014,-3.3627103137917858,2.4014202340617103,2,10.94204426599319,-3.4604987596915673,2.394472528161407,2,10.884519840711041,-3.3341346554782305,2.171906931878837,2,10.702982581409158,-3.490513409957185,2.526336181874249,2,10.810412734815857,-3.471480649714922,2.6106447849196837,2,10.779002597032424,-3.416733604792417,2.311821963106405,2,10.925360174173397,-3.5825940450353744,2.411330650446693,2,11.068102144026131,-3.41268532280551,2.437007419538137,2,10.931046206880213,-3.3720606156288055,2.3464908829788738,2,10.911435244333266,-3.366638494522387,2.2994007042406444,2,10.747703082443033,-3.702429943144182,2.4464948476027106,2,10.901017810532235,-3.4282890273011812,2.3973575455267775,2,10.906738181775223,-3.4998900778397877,2.2262350207451105,2,10.917817252697521,-3.4345398039158024,2.3734397098139715,2,10.704072677587618,-3.4941905330893595,2.29223013438599,2,10.798178565594087,-3.364872952275271,2.317690195332301,2,10.9551361714215,-3.405425607239049,2.383377786767061,2
392,10.343751496331171,-1.6462898942205404,1.347766070150484,2,10.252503197269666,-1.6784944553213008,1.155238827584383,2,10.26211528142441,-1.6893282094275144,1.3142325843875289,2,10.121862880833442,-1.8140184678553681,1.3937086745558318,2,10.331131055948436,-1.6290592479238024,1.2003661345237588,2,10.20975435037657,-1.8542167162524426,1.2889629379485315,2,10.385896438962654,-1.7738322674742577,1.375450055576597,2,10.28147144638642,-1.837958612215706,1.1801765824607082,2,10.247489830999694,-1.9805359099321287,1.3950094985931536,2,10.104386819654556,-1.8688146907048304,1.3123621870814937,2,10.168100710013727,-1.6597587220791186,1.4316992662075363,2,10.265713039522995,-1.8490144803890212,1.2661103395664723,2,10.154309971664519,-1.8482103023771108,1.3957743140351184,2,10.406551383871696,-1.7187609620000643,1.3227745574982848,2,10.200320718610493,-1.5873055941703713,1.2289744478910172,2,10.3989092152695,-1.834964235862282,1.1099144980776985,2,10.16243357122778,-1.7748073973441472,1.3913757170480539,2,10.193745364260428,-1.7825516115422226,1.5577685785695383,2,10.247723355289523,-1.6616909503154254,1.2204425461878807,2,10.281475432668467,-1.8511098392242296,1.3323241694938157,2,10.35902743201132,-1.6681509794719491,1.2822875221324008,2,10.265032864820872,-1.681928723856177,1.2182236155487463,2,10.225046137329288,-1.7687958582958414,1.1826668290279065,2,10.222037768634323,-1.784165408703517,1.3126639560029938,2,10.394420983277783,-1.6867267834495698,1.171426729771194,2,10.289085914839042,-1.8471249457801149,1.2339418335060448,2,10.228002417078892,-1.7288899266789706,1.401597748812529,2,10.088529034242669,-1.9514395192938507,1.1979913731244018,2,10.232302225328006,-1.590231546204313,1.3580953355318295,2,10.27011765877257,-1.5973605394770412,1.382883887955427,2
393,11.98594624360898,-5.779725543539916,-1.3379945843588508,2,11.939218608064238,-5.751501822346107,-1.3965122550906164,2,11.925884737456688,-5.928891332259161,-1.5077138675824675,2,11.698085586690972,-5.869940157100811,-1.3674401434056553,2,11.949647421508624,-5.6249767354549505,-1.5155274043128402,2,11.85939252113251,-5.73754009417655,-1.3235206466844058,2,11.988717177228095,-5.783278924080327,-1.3897726467809268,2,11.83391443569595,-5.867103120290106,-1.3960975365354562,2,11.906444564253388,-5.982555469863502,-1.4525394853556348,2,11.758678101423342,-5.907701169407087,-1.4058948133983393,2,11.939448371078429,-5.686724079720022,-1.3772321448085918,2,11.965335115048553,-5.8629750036388595,-1.3184569273855307,2,11.685773552511547,-5.764942432494572,-1.4265328218388562,2,11.950453936014274,-5.706350356107219,-1.3288470381129989,2,11.845024853009143,-5.600714912150585,-1.4977877010617724,2,11.984558495926603,-5.806431440389415,-1.5196815716653211,2,11.737218202684595,-5.905732275146759,-1.2535565983438808,2,11.827309599546725,-5.785960212191459,-1.3287547384663645,2,11.900942233161842,-5.731733813073271,-1.492448927436987,2,11.964812974542214,-5.938103351198582,-1.5778497143187302,2,11.999704523954646,-5.766380365059678,-1.5253348984102224,2,11.840282952779809,-5.549316052228678,-1.5245757938405577,2,11.833201784320982,-5.693268449507858,-1.3956151909564416,2,11.780519948613383,-5.8688289166538565,-1.404774739398566,2,12.042226585448793,-5.737792271089436,-1.4872067704644054,2,11.836185250172026,-5.814825073838326,-1.4473353257857804,2,11.841497503011745,-5.651079879233664,-1.3264347122978208,2,11.840711468906782,-5.919084265421097,-1.5823473805398298,2,11.891133376559186,-5.7299092707475925,-1.39293873360814,2,11.911965106650616,-5.775915067758151,-1.3329418806922708,2
394,8.370443211283682,-6.341719337431651,3.5052239796150153,2,8.409170189467687,-6.193299736744826,3.34116364973979,2,8.257897613006257,-6.409562337872745,3.381466783439502,2,8.209108648433391,-6.283765968750486,3.365360439884856,2,8.312213338712985,-6.165573937480282,3.2728422977835785,2,8.313436781788946,-6.34027394365132,3.602053949027691,2,8.376349488956954,-6.2747521753868565,3.4055311988587715,2,8.236453922829861,-6.423125227226694,3.36451385453643,2,8.263615156159332,-6.441126326428559,3.3280638739113075,2,8.219338469142897,-6.45792261955346,3.465824543022735,2,8.265508720728185,-6.250975251104995,3.468827409980047,2,8.356759864085005,-6.424449945774187,3.304168468786618,2,8.139206905909147,-6.4353503748828516,3.3157048513757594,2,8.491476925863479,-6.144778804839992,3.4766759526035966,2,8.269757865386245,-6.326410389830392,3.3310579649242396,2,8.37054612069317,-6.254555827026833,3.289786751761604,2,8.233044197128697,-6.301150712968158,3.4461094133714845,2,8.29385591854408,-6.3432006206226434,3.622962654420164,2,8.24284122316727,-6.303707033560012,3.4057159682645035,2,8.301199661563823,-6.391019412581568,3.341817106376602,2,8.476147216678342,-6.334045172393776,3.3472739812927,2,8.239706289176105,-6.1669354239277805,3.244122719045924,2,8.234091169775681,-6.214653411590635,3.426497816815981,2,8.130763193076136,-6.4000144388904285,3.4504240099545718,2,8.37713695677588,-6.2342046201614485,3.4556129812033616,2,8.392835590063925,-6.387304996459465,3.3205911177344536,2,8.236120729759836,-6.153313914189109,3.293272749328919,2,8.18610245765863,-6.384246403891837,3.261403298423998,2,8.133627992551487,-6.186979561688791,3.4458165182013425,2,8.323331224967255,-6.2578913365643825,3.4331210906224063,2
395,8.814058314742446,-5.416329930502686,-1.8110147427389136,2,8.860291452371973,-5.338419283721946,-1.884805053185518,2,8.755483077409254,-5.306721809834362,-1.9342581348439767,2,8.554301180457898,-5.473888348043044,-1.8874263317847757,2,8.7683493982919,-5.2331816321294164,-2.0215127318637545,2,8.641897288868158,-5.4390278217276835,-1.8588214238490444,2,8.709408295094645,-5.426359603766522,-1.898073669025615,2,8.684717537760664,-5.422200303763625,-1.9301939490428803,2,8.731803353588516,-5.552968181550508,-1.888822569446645,2,8.607272057124803,-5.48474935131697,-1.9152744480374118,2,8.63376190940812,-5.434304250085953,-1.6554548410018761,2,8.725125089483715,-5.4325839235213165,-1.985181915549113,2,8.620153492672676,-5.545446184961133,-1.728663072811824,2,8.8423929461061,-5.3296871600669435,-1.7951310622814747,2,8.74304757432159,-5.342359114636817,-1.8761906807970137,2,8.778473110337439,-5.404642150225734,-2.0960960196475678,2,8.727554856782552,-5.413630482314085,-1.7718897151582373,2,8.70403058437021,-5.458742171228452,-1.7380014413011884,2,8.723220278556928,-5.284898129942375,-2.1002173350058455,2,8.81773826645781,-5.547405107763257,-1.9447702310246215,2,8.827896689558415,-5.395537633651753,-1.9377678249425092,2,8.769813383296139,-5.275481033705868,-2.0014851464720285,2,8.599883962823144,-5.333022852900513,-1.9387696548713906,2,8.523211180272966,-5.569644797874758,-1.8567637162476969,2,8.903741453319817,-5.4184043382743505,-1.938516291031087,2,8.777921587102176,-5.503543109388335,-1.9346137222498343,2,8.672868735433907,-5.42092395463581,-1.9122874226795772,2,8.672223702184757,-5.555751631117492,-1.9180743239992468,2,8.668154259509441,-5.304404038918552,-1.8999257701039722,2,8.816748791249442,-5.425049272945914,-1.7978989892872586,2
